"","Av.zone","Num.datasets","Bid.ratio","mean_total_cost","mean_instance_cost","mean_storage_cost","mean_xfer_cost","mean_total_time","mean_run_time","mean_wait_time","mean_upl_time","mean_dl_time","mean_interrupts","Region"
"314","ap-southeast-2b",500,4.5,232.825808219178,44.004,27.2897260273973,161,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Asia Pacific"
"315","ap-southeast-2b",500,5,232.825808219178,44.004,27.2897260273973,161,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Asia Pacific"
"316","ap-southeast-2b",1000,1,513.089936986301,81.849,107.233150684931,322,16222.1018518519,578.75,70.5833333333333,417.185185185185,15701.3333333333,2,"Asia Pacific"
"317","ap-southeast-2b",1000,1.5,515.107095890411,84.344,106.841095890411,322,16179.8685185185,570.55,28.35,417.185185185185,15701.3333333333,1,"Asia Pacific"
"318","ap-southeast-2b",1000,2,515.609095890411,85.322,106.841095890411,322,16172.1685185185,568.25,20.65,417.185185185185,15701.3333333333,1,"Asia Pacific"
"319","ap-southeast-2b",1000,2.5,515.894465753425,85.642,106.841095890411,322,16170.6351851852,568.283333333333,19.1166666666667,417.185185185185,15701.3333333333,1,"Asia Pacific"
"320","ap-southeast-2b",1000,3,515.953095890411,85.682,106.841095890411,322,16163.0185185185,564.116666666667,11.5,417.185185185185,15701.3333333333,1,"Asia Pacific"
"321","ap-southeast-2b",1000,3.5,515.903095890411,85.646,106.841095890411,322,16157.7018518519,563.066666666667,6.18333333333333,417.185185185185,15701.3333333333,1,"Asia Pacific"
"322","ap-southeast-2b",1000,4,515.903095890411,85.646,106.841095890411,322,16157.7018518519,563.066666666667,6.18333333333333,417.185185185185,15701.3333333333,1,"Asia Pacific"
"323","ap-southeast-2b",1000,4.5,515.903095890411,85.646,106.841095890411,322,16157.7018518519,563.066666666667,6.18333333333333,417.185185185185,15701.3333333333,1,"Asia Pacific"
"324","ap-southeast-2b",1000,5,515.903095890411,85.646,106.841095890411,322,16157.7018518519,563.066666666667,6.18333333333333,417.185185185185,15701.3333333333,1,"Asia Pacific"
"325","ap-southeast-2b",2000,1,1229.62095342466,157.3632,424.188493150685,644,32467.7537037037,1164.05,197.716666666667,834.37037037037,31402.6666666667,5,"Asia Pacific"
"326","ap-southeast-2b",2000,1.5,1234.61112328767,162.4932,423.024657534247,644,32399.687037037,1152.95,129.65,834.37037037037,31402.6666666667,3,"Asia Pacific"
"327","ap-southeast-2b",2000,2,1235.97395342466,164.372,422.827397260274,644,32395.212037037,1155.15833333333,125.175,834.37037037037,31402.6666666667,3,"Asia Pacific"
"328","ap-southeast-2b",2000,2.5,1236.27045205479,164.652,422.827397260274,644,32392.037037037,1155.06666666667,122,834.37037037037,31402.6666666667,3,"Asia Pacific"
"329","ap-southeast-2b",2000,3,1236.85113561644,164.9315,422.728767123288,644,32368.4703703704,1153.58333333333,98.4333333333333,834.37037037037,31402.6666666667,2,"Asia Pacific"
"330","ap-southeast-2b",2000,3.5,1236.7824109589,164.892,422.728767123288,644,32361.137037037,1151.95833333333,91.1,834.37037037037,31402.6666666667,2,"Asia Pacific"
"331","ap-southeast-2b",2000,4,1236.7824109589,164.892,422.728767123288,644,32361.137037037,1151.95833333333,91.1,834.37037037037,31402.6666666667,2,"Asia Pacific"
"332","ap-southeast-2b",2000,4.5,1236.7824109589,164.892,422.728767123288,644,32361.137037037,1151.95833333333,91.1,834.37037037037,31402.6666666667,2,"Asia Pacific"
"333","ap-southeast-2b",2000,5,1236.7824109589,164.892,422.728767123288,644,32361.137037037,1151.95833333333,91.1,834.37037037037,31402.6666666667,2,"Asia Pacific"
"334","ap-southeast-2b",5000,1,4643.15130684932,384.6428,2634.37397260274,1610,81248.0425925926,2900.9,622.45,2085.92592592593,78506.6666666667,13,"Asia Pacific"
"335","ap-southeast-2b",10000,1,14545.4459452055,759.818,10560.1906849315,3220,163270.585185185,5783.66666666667,2052.4,4171.85185185185,157013.333333333,26,"Asia Pacific"
"336","eu-central-1a",50,1,21.2331130136986,10.1501,0.516671917808219,10.35,1029.10092592593,33,180.95,20.8592592592593,785.066666666667,0,"Europe"
"337","eu-central-1a",50,1.5,21.6080595890411,10.4501,0.468501369863014,10.35,929.350925925926,33,80.175,20.8592592592593,785.066666666667,0,"Europe"
"338","eu-central-1a",50,2,22.419901369863,11.5714,0.444416095890411,10.35,851.825925925926,33,8.70833333333333,20.8592592592593,785.066666666667,0,"Europe"
"339","eu-central-1a",50,2.5,22.419901369863,11.5714,0.444416095890411,10.35,843.942592592593,33,2.89166666666667,20.8592592592593,785.066666666667,0,"Europe"
"340","eu-central-1a",50,3,22.419901369863,11.5714,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"341","eu-central-1a",50,3.5,22.419901369863,11.5714,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"342","eu-central-1a",50,4,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"343","eu-central-1a",50,4.5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"344","eu-central-1a",50,5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"345","eu-central-1a",100,1,43.3874602739726,19.512,1.62386095890411,20.7,1929.16018518519,66,284.308333333333,41.7185185185185,1570.13333333333,0,"Europe"
"346","eu-central-1a",100,1.5,43.3874602739726,19.002,1.49402054794521,20.7,1778.49351851852,66,133.641666666667,41.7185185185185,1570.13333333333,0,"Europe"
"347","eu-central-1a",100,2,46.3150732876712,23.452,1.4507404109589,20.7,1680.42685185185,66,35.575,41.7185185185185,1570.13333333333,0,"Europe"
"348","eu-central-1a",100,2.5,46.3883534246575,23.452,1.4074602739726,20.7,1674.93518518518,66,30.0833333333333,41.7185185185185,1570.13333333333,0,"Europe"
"349","eu-central-1a",100,3,46.3883534246575,23.452,1.4074602739726,20.7,1664.57685185185,66,19.725,41.7185185185185,1570.13333333333,0,"Europe"
"350","eu-central-1a",100,3.5,46.3883534246575,23.452,1.4074602739726,20.7,1664.57685185185,66,19.725,41.7185185185185,1570.13333333333,0,"Europe"
"351","eu-central-1a",100,4,90.6734602739726,68.566,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"352","eu-central-1a",100,4.5,90.6734602739726,68.566,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"353","eu-central-1a",100,5,90.6734602739726,68.566,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"354","eu-central-1a",200,1,79.1652863013698,30.15,5.35695616438356,41.4,3676.7037037037,132,420,83.437037037037,3140.26666666667,0,"Europe"
"355","eu-central-1a",200,1.5,80.5053246575342,29.566,5.11194657534247,41.4,3497.12037037037,132,240.416666666667,83.437037037037,3140.26666666667,0,"Europe"
"356","eu-central-1a",200,2,82.7802767123287,36.29,4.86693698630137,41.4,3338.38703703704,132,81.6833333333333,83.437037037037,3140.26666666667,0,"Europe"
"357","eu-central-1a",200,2.5,82.8116164383561,36.308,4.86693698630137,41.4,3332.2037037037,132,75.5,83.437037037037,3140.26666666667,0,"Europe"
"358","eu-central-1a",200,3,82.8116164383561,36.308,4.86693698630137,41.4,3327.07037037037,132,70.3666666666667,83.437037037037,3140.26666666667,0,"Europe"
"359","eu-central-1a",200,3.5,82.8116164383561,36.308,4.86693698630137,41.4,3327.07037037037,132,70.3666666666667,83.437037037037,3140.26666666667,0,"Europe"
"360","eu-central-1a",200,4,164.641267123288,118.456,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"361","eu-central-1a",200,4.5,164.641267123288,118.456,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"362","eu-central-1a",200,5,164.641267123288,118.456,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"363","eu-central-1a",500,1,188.970311643836,54.832,28.8338630136986,103.5,8588.65092592592,303.433333333333,496.391666666667,208.592592592593,7850.66666666666,1,"Europe"
"364","eu-central-1a",500,1.5,191.693797945205,59.494,28.1443150684931,103.5,8382.14259259259,297.3,289.883333333333,208.592592592593,7850.66666666666,1,"Europe"
"365","eu-central-1a",500,2,200.032311643836,63.308,27.6528287671233,103.5,8227.75925925926,297,135.5,208.592592592593,7850.66666666666,0,"Europe"
"366","eu-central-1a",500,2.5,200.074311643836,63.288,27.6528287671233,103.5,8227.75925925926,297,135.5,208.592592592593,7850.66666666666,0,"Europe"
"367","eu-central-1a",500,3,200.032311643836,63.278,27.5537979452055,103.5,8213.65925925926,297,121.4,208.592592592593,7850.66666666666,0,"Europe"
"368","eu-central-1a",500,3.5,200.032311643836,63.278,27.5537979452055,103.5,8213.65925925926,297,121.4,208.592592592593,7850.66666666666,0,"Europe"
"369","eu-central-1a",500,4,314.604311643836,184.042,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"370","eu-central-1a",500,4.5,314.604311643836,184.042,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"371","eu-central-1a",500,5,314.604311643836,184.042,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"372","eu-central-1a",1000,1,426.715202054795,105.446,111.393780821918,207,17009.3018518519,578.383333333333,857.783333333333,417.185185185185,15701.3333333333,1,"Europe"
"373","eu-central-1a",1000,1.5,434.971780821918,115.723,110.227417808219,207,16811.7268518519,580.291666666667,660.208333333333,417.185185185185,15701.3333333333,1,"Europe"
"374","eu-central-1a",1000,2,450.176147260274,134.42,107.894691780822,207,16486.5185185185,561,335,417.185185185185,15701.3333333333,0,"Europe"
"375","eu-central-1a",1000,2.5,454.464753424658,139.583,107.894691780822,207,16479.4935185185,561,327.975,417.185185185185,15701.3333333333,0,"Europe"
"376","eu-central-1a",1000,3,453.733417808219,137.201,107.505904109589,207,16425.8935185185,561,274.375,417.185185185185,15701.3333333333,0,"Europe"
"377","eu-central-1a",1000,3.5,453.733417808219,137.201,107.505904109589,207,16425.8935185185,561,274.375,417.185185185185,15701.3333333333,0,"Europe"
"378","eu-central-1a",1000,4,679.044753424658,366.094,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"379","eu-central-1a",1000,4.5,679.044753424658,366.094,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"380","eu-central-1a",1000,5,679.044753424658,366.094,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"381","eu-central-1a",2000,1,1060.4552739726,199.393,433.984849315069,414,33532.9037037037,1168.13333333333,1262.86666666667,834.37037037037,31402.6666666667,3,"Europe"
"382","eu-central-1a",2000,1.5,1074.18134246575,228.926,430.796301369863,414,33255.4703703704,1163.68333333333,985.433333333333,834.37037037037,31402.6666666667,3,"Europe"
"383","eu-central-1a",2000,2,1102.68934246575,261.497,426.932876712329,414,32942.737037037,1142.06666666667,672.7,834.37037037037,31402.6666666667,1,"Europe"
"384","eu-central-1a",2000,2.5,1106.16720547945,266.158,426.932876712329,414,32942.737037037,1141.95,672.7,834.37037037037,31402.6666666667,1,"Europe"
"385","eu-central-1a",2000,3,1113.1895890411,266.874,426.835068493151,414,32942.737037037,1133.25,672.7,834.37037037037,31402.6666666667,1,"Europe"
"386","eu-central-1a",2000,3.5,1113.1895890411,266.874,426.835068493151,414,32942.737037037,1133.25,672.7,834.37037037037,31402.6666666667,1,"Europe"
"387","eu-central-1a",2000,4,1525.91684931507,694.354,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"388","eu-central-1a",2000,4.5,1525.91684931507,694.354,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"389","eu-central-1a",2000,5,1525.91684931507,694.354,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"390","eu-central-1a",5000,1,4195.13577671233,484.393,2681.60060958904,1035,83422.2592592592,2863.55,2796.66666666667,2085.92592592593,78506.6666666667,7,"Europe"
"391","eu-central-1a",10000,1,13697.6104712329,928.506,10672.2655890411,2070,166390.510185185,5750.15,5172.325,4171.85185185185,157013.333333333,13,"Europe"
"392","eu-central-1a",20000,1,48216.3789068493,1713.8404,42281.764479452,4140,330013.103703704,11331.2833333333,7609.73333333333,8343.7037037037,314026.666666667,21,"Europe"
"393","eu-central-1b",50,1,28.6139801369863,15.1414,2.67230393835616,10.35,6418.16759259259,33,5579.24166666667,20.8592592592593,785.066666666667,0,"Europe"
"394","eu-central-1b",50,1.5,31.7586308219178,17.61825,2.58800547945206,10.35,6231.15925925926,33,5392.23333333333,20.8592592592593,785.066666666667,0,"Europe"
"395","eu-central-1b",50,2,31.7586308219178,17.61825,2.58800547945206,10.35,6231.15925925926,33,5392.23333333333,20.8592592592593,785.066666666667,0,"Europe"
"396","eu-central-1b",50,2.5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"397","eu-central-1b",50,3,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"398","eu-central-1b",50,3.5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"399","eu-central-1b",50,4,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"400","eu-central-1b",50,4.5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"401","eu-central-1b",50,5,57.6360308219178,46.8657,0.420330821917808,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"402","eu-central-1b",100,1,54.3062006849315,28.038,5.47579315068493,20.7,7315.71851851852,66,5670.86666666667,41.7185185185185,1570.13333333333,0,"Europe"
"403","eu-central-1b",100,1.5,58.5379424657534,30.33,5.34595273972603,20.7,7115.71851851852,66,5470.86666666667,41.7185185185185,1570.13333333333,0,"Europe"
"404","eu-central-1b",100,2,58.5379424657534,30.33,5.34595273972603,20.7,7115.71851851852,66,5470.86666666667,41.7185185185185,1570.13333333333,0,"Europe"
"405","eu-central-1b",100,2.5,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"406","eu-central-1b",100,3,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"407","eu-central-1b",100,3.5,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"408","eu-central-1b",100,4,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"409","eu-central-1b",100,4.5,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"410","eu-central-1b",100,5,132.231460273973,110.124,1.4074602739726,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"411","eu-central-1b",200,1,93.0713589041096,38.694,12.543904109589,41.4,8995.94537037037,132,5739.24166666667,83.437037037037,3140.26666666667,0,"Europe"
"412","eu-central-1b",200,1.5,98.234502739726,40.602,12.2988945205479,41.4,8812.1537037037,132,5555.45,83.437037037037,3140.26666666667,0,"Europe"
"413","eu-central-1b",200,2,98.234502739726,40.602,12.2988945205479,41.4,8812.1537037037,132,5555.45,83.437037037037,3140.26666666667,0,"Europe"
"414","eu-central-1b",200,2.5,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"415","eu-central-1b",200,3,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"416","eu-central-1b",200,3.5,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"417","eu-central-1b",200,4,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"418","eu-central-1b",200,4.5,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"419","eu-central-1b",200,5,211.761267123288,165.576,4.78526712328767,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"420","eu-central-1b",500,1,212.537767123288,60.82,46.5493767123288,103.5,14023.1259259259,297,5930.86666666667,208.592592592593,7850.66666666666,0,"Europe"
"421","eu-central-1b",500,1.5,219.965006849315,61.81,46.3525376712329,103.5,13920.7425925926,297,5828.48333333333,208.592592592593,7850.66666666666,0,"Europe"
"422","eu-central-1b",500,2,219.965006849315,61.81,46.3525376712329,103.5,13920.7425925926,297,5828.48333333333,208.592592592593,7850.66666666666,0,"Europe"
"423","eu-central-1b",500,2.5,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"424","eu-central-1b",500,3,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"425","eu-central-1b",500,3.5,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"426","eu-central-1b",500,4,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"427","eu-central-1b",500,4.5,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"428","eu-central-1b",500,5,407.822311643836,277.26,27.0623116438356,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"429","eu-central-1b",1000,1,469.781859589041,113.526,149.49497260274,207,22903.7518518519,561,6752.23333333333,417.185185185185,15701.3333333333,0,"Europe"
"430","eu-central-1b",1000,1.5,484.503541095891,113.768,145.995883561644,207,22334.4101851852,561,6182.89166666667,417.185185185185,15701.3333333333,0,"Europe"
"431","eu-central-1b",1000,2,484.503541095891,113.768,145.995883561644,207,22334.4101851852,561,6182.89166666667,417.185185185185,15701.3333333333,0,"Europe"
"432","eu-central-1b",1000,2.5,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"433","eu-central-1b",1000,3,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"434","eu-central-1b",1000,3.5,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"435","eu-central-1b",1000,4,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"436","eu-central-1b",1000,4.5,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"437","eu-central-1b",1000,5,867.470753424657,554.52,105.950753424658,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"438","eu-central-1b",2000,1,1161.79791780822,211.4,552.107835616438,414,42703.637037037,1143.33333333333,10433.6,834.37037037037,31402.6666666667,1,"Europe"
"439","eu-central-1b",2000,1.5,1181.38502739726,214.981,511.057726027397,414,39499.4453703704,1143.33333333333,7229.40833333333,834.37037037037,31402.6666666667,1,"Europe"
"440","eu-central-1b",2000,2,1181.38502739726,214.981,511.057726027397,414,39499.4453703704,1144.48333333333,7229.40833333333,834.37037037037,31402.6666666667,2,"Europe"
"441","eu-central-1b",2000,2.5,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"442","eu-central-1b",2000,3,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"443","eu-central-1b",2000,3.5,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"444","eu-central-1b",2000,4,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"445","eu-central-1b",2000,4.5,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"446","eu-central-1b",2000,5,1885.90084931507,1054.338,417.562849315068,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"Europe"
"447","eu-central-1b",5000,1,4726.46869178082,539.458,3135.65570547945,1035,97594.4759259259,2839.55,16968.8833333333,2085.92592592593,78506.6666666667,6,"Europe"
"448","eu-central-1b",10000,1,15528.6134246575,1058.568,12375.0969041096,2070,193017.351851852,5621.25,31799.1666666667,4171.85185185185,157013.333333333,9,"Europe"
"449","eu-central-1b",20000,1,56325.2536917808,2023.112,50141.2075068493,4140,391423.603703704,11190.4,69020.2333333333,8343.7037037037,314026.666666667,15,"Europe"
"450","eu-west-1a",50,1,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"451","eu-west-1a",50,1.5,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"452","eu-west-1a",50,2,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"453","eu-west-1a",50,2.5,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"454","eu-west-1a",50,3,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"455","eu-west-1a",50,3.5,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"456","eu-west-1a",50,4,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"457","eu-west-1a",50,4.5,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"458","eu-west-1a",50,5,16.5739410958904,5.8354,0.388541095890411,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"Europe"
"459","eu-west-1a",100,1,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"460","eu-west-1a",100,1.5,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"461","eu-west-1a",100,2,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"462","eu-west-1a",100,2.5,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"463","eu-west-1a",100,3,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"464","eu-west-1a",100,3.5,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"465","eu-west-1a",100,4,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"466","eu-west-1a",100,4.5,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"467","eu-west-1a",100,5,35.5930136986301,13.592,1.30101369863014,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"Europe"
"468","eu-west-1a",200,1,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"469","eu-west-1a",200,1.5,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"470","eu-west-1a",200,2,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"471","eu-west-1a",200,2.5,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"472","eu-west-1a",200,3,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"473","eu-west-1a",200,3.5,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"474","eu-west-1a",200,4,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"475","eu-west-1a",200,4.5,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"476","eu-west-1a",200,5,66.5753561643835,20.752,4.42335616438356,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"Europe"
"477","eu-west-1a",500,1,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"478","eu-west-1a",500,1.5,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"479","eu-west-1a",500,2,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"480","eu-west-1a",500,2.5,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"481","eu-west-1a",500,3,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"482","eu-west-1a",500,3.5,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"483","eu-west-1a",500,4,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"484","eu-west-1a",500,4.5,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"485","eu-west-1a",500,5,164.317582191781,35.802,25.0155821917808,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"Europe"
"486","eu-west-1a",1000,1,376.541671232877,71.604,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"487","eu-west-1a",1000,1.5,376.541671232877,71.604,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"488","eu-west-1a",1000,2,376.543671232877,71.606,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"489","eu-west-1a",1000,2.5,376.543671232877,71.606,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"490","eu-west-1a",1000,3,376.543671232877,71.606,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"491","eu-west-1a",1000,3.5,376.543671232877,71.606,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
"492","eu-west-1a",1000,4,376.543671232877,71.606,97.9376712328767,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"Europe"
