,av_zone,bid_ratio,num_datasets,mean_instance_cost,mean_num_interr,mean_pernode_cost,mean_run_time,mean_total_cost,mean_total_time,mean_wait_time,down_rate,in_gb,instance_type,jobs_per,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time,median_instance_cost,median_num_interr,median_pernode_cost,median_run_time,median_total_cost,median_total_time,median_wait_time,time_ratio,cost_ratio,on_demand_price_hr,on_demand_instance_cost,on_demand_total_cost
352,ap-southeast-2a,1.5,10000,748.621416434,30.6804029304,36.2206149442,349797.937979,6706.98208805,11377120.5425,90696.0980686,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,734.2594,10,35.5095,338903.5,6691.98998174,11313367.4444,26943.0,0.992028202764,1.13707738723,2.117,3918.48,9873.30748858
353,ap-southeast-2a,2.0,10000,748.621416434,30.6804029304,36.2206149442,349797.937979,6706.98208805,11377120.5425,90696.0980686,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,734.2594,10,35.5095,338903.5,6691.98998174,11313367.4444,26943.0,0.992028202764,1.13707738723,2.117,3918.48,9873.30748858
354,ap-southeast-2a,2.5,10000,855.488334971,25.3364323068,41.5721906342,346071.621815,6813.25231111,11362377.7038,75953.2594007,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,789.4028,6,38.1584,335438.0,6748.84258447,11290605.4444,4181.0,0.99331537277,1.11934173588,2.117,3918.48,9873.30748858
355,ap-southeast-2a,3.0,10000,855.488334971,25.3364323068,41.5721906342,346071.621815,6813.25231111,11362377.7038,75953.2594007,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,789.4028,6,38.1584,335438.0,6748.84258447,11290605.4444,4181.0,0.99331537277,1.11934173588,2.117,3918.48,9873.30748858
356,ap-southeast-2a,3.5,10000,943.905684536,19.9821532332,46.0008947522,344717.764091,6901.1672794,11348232.8395,61808.3951191,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,888.816,4,43.2288,333570.0,6845.81754338,11288908.4444,2484.0,0.994553478416,1.10508227958,2.117,3918.48,9873.30748858
357,ap-southeast-2a,4.0,10000,943.905684536,19.9821532332,46.0008947522,344717.764091,6901.1672794,11348232.8395,61808.3951191,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,888.816,4,43.2288,333570.0,6845.81754338,11288908.4444,2484.0,0.994553478416,1.10508227958,2.117,3918.48,9873.30748858
358,ap-southeast-2a,4.5,10000,1711.59538235,0.0,84.4197691176,330660.0,7666.42287093,11286424.4444,0.0,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,1201.838,0,58.9319,330660.0,7156.66548858,11286424.4444,0.0,1.0,0.994773937895,2.117,3918.48,9873.30748858
359,ap-southeast-2a,5.0,10000,1711.59538235,0.0,84.4197691176,330660.0,7666.42287093,11286424.4444,0.0,20,0.055,c3.8xlarge,3,2.3,2.3,0.895831619726,1980,Linux/UNIX,9200000,0.22,2657.07762557,5877.29762557,1840000,3220.0,77.5298630137,1671.5301803,330660,7626.35766888,11286424.4444,0,18,244444.444444,1201.838,0,58.9319,330660.0,7156.66548858,11286424.4444,0.0,1.0,0.994773937895,2.117,3918.48,9873.30748858
360,ap-southeast-2b,1.0,50,7.77137892694,0.625489236791,0.442954947815,2209.46779191,24.1764800138,65775.1569091,7143.46689498,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8529,0,0.3928,1980.0,23.2115570776,58402.2222222,0.0,0.887906999643,1.53277197194,2.117,36.149,52.4990255708
361,ap-southeast-2b,1.5,50,8.32267362423,0.552018886356,0.475840801042,2194.15849886,24.7223163839,65068.9883407,6452.60761967,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8546,0,0.3928,1980.0,23.2131255708,58402.2222222,0.0,0.897543110958,1.49893037407,2.117,36.149,52.4990255708
362,ap-southeast-2b,2.0,50,8.74064171401,0.480603798085,0.500587696802,2152.11637721,25.1376763969,64813.7219787,6239.38337932,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8597,0,0.3928,1980.0,23.2131255708,58402.2222222,0.0,0.901078050129,1.47416294013,2.117,36.149,52.4990255708
363,ap-southeast-2b,2.5,50,8.74064171401,0.480603798085,0.500587696802,2152.11637721,25.1376763969,64813.7219787,6239.38337932,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8597,0,0.3928,1980.0,23.2131255708,58402.2222222,0.0,0.901078050129,1.47416294013,2.117,36.149,52.4990255708
364,ap-southeast-2b,3.0,50,13.8796037161,0.117188768057,0.806320197208,2053.11061516,30.2390057309,59515.2044491,1039.87161175,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8631,0,0.3943,1980.0,23.2131255708,58402.2222222,0.0,0.981299195101,1.2254712101,2.117,36.149,52.4990255708
365,ap-southeast-2b,3.5,50,13.8796037161,0.117188768057,0.806320197208,2053.11061516,30.2390057309,59515.2044491,1039.87161175,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8631,0,0.3943,1980.0,23.2131255708,58402.2222222,0.0,0.981299195101,1.2254712101,2.117,36.149,52.4990255708
366,ap-southeast-2b,4.0,50,13.8796037161,0.117188768057,0.806320197208,2053.11061516,30.2390057309,59515.2044491,1039.87161175,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8631,0,0.3943,1980.0,23.2131255708,58402.2222222,0.0,0.981299195101,1.2254712101,2.117,36.149,52.4990255708
367,ap-southeast-2b,4.5,50,13.8796037161,0.117188768057,0.806320197208,2053.11061516,30.2390057309,59515.2044491,1039.87161175,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8631,0,0.3943,1980.0,23.2131255708,58402.2222222,0.0,0.981299195101,1.2254712101,2.117,36.149,52.4990255708
368,ap-southeast-2b,5.0,50,13.8796037161,0.117188768057,0.806320197208,2053.11061516,30.2390057309,59515.2044491,1039.87161175,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,46000,0.0011,0.0664269406393,16.1675269406,9200,16.1,0.182498630137,20.7070053745,1980,37.0570309453,58402.2222222,0,18,1222.22222222,6.8631,0,0.3943,1980.0,23.2131255708,58402.2222222,0.0,0.981299195101,1.2254712101,2.117,36.149,52.4990255708
369,ap-southeast-2b,1.0,100,16.8509137498,0.866987440874,0.824096005546,4327.29815691,49.7827989077,123006.459939,8177.38093296,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,15.824,0,0.775,3960.0,48.7008118721,114824.444444,0.0,0.93348304228,1.63692497527,2.117,84.96,117.824811872
370,ap-southeast-2b,1.5,100,18.0389107291,0.757963340122,0.883927939715,4293.71413442,50.9650964327,122208.851939,7381.39780041,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,15.8522,0,0.7766,3960.0,48.7508118721,114824.444444,0.0,0.939575510466,1.59895129363,2.117,84.96,117.824811872
371,ap-southeast-2b,2.0,100,19.4203164935,0.640097402597,0.953134818182,4216.2536526,52.3436428359,121932.012707,7104.56956169,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,15.904,0,0.7772,3960.0,48.7975789954,114824.444444,0.0,0.941708759618,1.55684057234,2.117,84.96,117.824811872
372,ap-southeast-2b,2.5,100,19.4203164935,0.640097402597,0.953134818182,4216.2536526,52.3436428359,121932.012707,7104.56956169,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,15.904,0,0.7772,3960.0,48.7975789954,114824.444444,0.0,0.941708759618,1.55684057234,2.117,84.96,117.824811872
373,ap-southeast-2b,3.0,100,31.6079807305,0.151948051948,1.56576640666,4056.87946429,64.4830549603,115998.674639,1173.88262987,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,16.054,0,0.7886,3960.0,48.9188118721,114824.444444,0.0,0.989877210247,1.26375381751,2.117,84.96,117.824811872
374,ap-southeast-2b,3.5,100,31.6079807305,0.151948051948,1.56576640666,4056.87946429,64.4830549603,115998.674639,1173.88262987,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,16.054,0,0.7886,3960.0,48.9188118721,114824.444444,0.0,0.989877210247,1.26375381751,2.117,84.96,117.824811872
375,ap-southeast-2b,4.0,100,31.6079807305,0.151948051948,1.56576640666,4056.87946429,64.4830549603,115998.674639,1173.88262987,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,16.054,0,0.7886,3960.0,48.9188118721,114824.444444,0.0,0.989877210247,1.26375381751,2.117,84.96,117.824811872
376,ap-southeast-2b,4.5,100,31.6079807305,0.151948051948,1.56576640666,4056.87946429,64.4830549603,115998.674639,1173.88262987,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,16.054,0,0.7886,3960.0,48.9188118721,114824.444444,0.0,0.989877210247,1.26375381751,2.117,84.96,117.824811872
377,ap-southeast-2b,5.0,100,31.6079807305,0.151948051948,1.56576640666,4056.87946429,64.4830549603,115998.674639,1173.88262987,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,92000,0.0022,0.265707762557,32.4679077626,18400,32.2,0.396904109589,48.6258949988,3960,81.4907068709,114824.444444,0,18,2444.44444444,16.054,0,0.7886,3960.0,48.9188118721,114824.444444,0.0,0.989877210247,1.26375381751,2.117,84.96,117.824811872
378,ap-southeast-2b,1.0,200,25.1289022269,1.14299698181,1.22543850396,8469.01411208,91.3566508952,237077.995505,9409.10661555,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,23.818,0,1.1625,7920.0,89.9816420091,227668.888889,0.0,0.960312189261,1.52352875399,2.117,127.54,193.685642009
379,ap-southeast-2b,1.5,200,26.7539719178,1.01924331376,1.30718473418,8422.28432811,92.9736071848,236145.01234,8476.12345075,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,23.836,0,1.16395,7920.0,90.0176420091,227668.888889,0.0,0.964106277888,1.49703220862,2.117,127.54,193.685642009
380,ap-southeast-2b,2.0,200,29.1406254445,0.810262239182,1.42672421694,8282.13574734,95.3548872807,235708.817443,8039.92855403,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,23.86,0,1.1658,7920.0,90.0776420091,227668.888889,0.0,0.965890420896,1.45964709808,2.117,127.54,193.685642009
381,ap-southeast-2b,2.5,200,29.1406254445,0.810262239182,1.42672421694,8282.13574734,95.3548872807,235708.817443,8039.92855403,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,23.86,0,1.1658,7920.0,90.0776420091,227668.888889,0.0,0.965890420896,1.45964709808,2.117,127.54,193.685642009
382,ap-southeast-2b,3.0,200,47.4882892912,0.216448810587,2.34765502639,8064.86701307,113.647130338,229148.928428,1480.03953885,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,24.226,0,1.1853,7920.0,90.3716420091,227668.888889,0.0,0.993541145712,1.22470742634,2.117,127.54,193.685642009
383,ap-southeast-2b,3.5,200,47.4882892912,0.216448810587,2.34765502639,8064.86701307,113.647130338,229148.928428,1480.03953885,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,24.226,0,1.1853,7920.0,90.3716420091,227668.888889,0.0,0.993541145712,1.22470742634,2.117,127.54,193.685642009
384,ap-southeast-2b,4.0,200,47.4882892912,0.216448810587,2.34765502639,8064.86701307,113.647130338,229148.928428,1480.03953885,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,24.226,0,1.1853,7920.0,90.3716420091,227668.888889,0.0,0.993541145712,1.22470742634,2.117,127.54,193.685642009
385,ap-southeast-2b,4.5,200,47.4882892912,0.216448810587,2.34765502639,8064.86701307,113.647130338,229148.928428,1480.03953885,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,24.226,0,1.1853,7920.0,90.3716420091,227668.888889,0.0,0.993541145712,1.22470742634,2.117,127.54,193.685642009
386,ap-southeast-2b,5.0,200,47.4882892912,0.216448810587,2.34765502639,8064.86701307,113.647130338,229148.928428,1480.03953885,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,184000,0.0044,1.06283105023,65.4672310502,36800,64.4,0.678410958904,73.0388424982,7920,139.184484507,227668.888889,0,18,4888.88888889,24.226,0,1.1853,7920.0,90.3716420091,227668.888889,0.0,0.993541145712,1.22470742634,2.117,127.54,193.685642009
387,ap-southeast-2b,1.0,500,43.246062256,1.98448092788,2.09504639467,18848.1966838,212.518710793,579275.995889,13073.7736666,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.2436,0,1.94224,17820.0,209.552954338,566202.222222,0.0,0.977430838219,1.37011790985,2.117,212.9,382.010954338
388,ap-southeast-2b,1.5,500,45.7134544223,1.8003426893,2.21917500571,18764.0006527,214.970615961,577905.841266,11703.6190437,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.248,0,1.943,17820.0,209.573622831,566202.222222,0.0,0.979748225042,1.35449066159,2.117,212.9,382.010954338
389,ap-southeast-2b,2.0,500,49.3165136567,1.391745877,2.3997130823,18481.3000244,218.556177158,577206.839819,11004.6175969,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.32,0,1.943,17820.0,209.590954338,566202.222222,0.0,0.980934706871,1.33226933057,2.117,212.9,382.010954338
390,ap-southeast-2b,2.5,500,49.3165136567,1.391745877,2.3997130823,18481.3000244,218.556177158,577206.839819,11004.6175969,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.32,0,1.943,17820.0,209.590954338,566202.222222,0.0,0.980934706871,1.33226933057,2.117,212.9,382.010954338
391,ap-southeast-2b,3.0,500,79.9835406938,0.473393451946,3.93801479568,18123.2347876,249.126271467,568291.814065,2089.59184337,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.922,0,1.9861,17820.0,210.032954338,566202.222222,0.0,0.996323030191,1.16878757957,2.117,212.9,382.010954338
392,ap-southeast-2b,3.5,500,79.9835406938,0.473393451946,3.93801479568,18123.2347876,249.126271467,568291.814065,2089.59184337,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.922,0,1.9861,17820.0,210.032954338,566202.222222,0.0,0.996323030191,1.16878757957,2.117,212.9,382.010954338
393,ap-southeast-2b,4.0,500,79.9835406938,0.473393451946,3.93801479568,18123.2347876,249.126271467,568291.814065,2089.59184337,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.922,0,1.9861,17820.0,210.032954338,566202.222222,0.0,0.996323030191,1.16878757957,2.117,212.9,382.010954338
394,ap-southeast-2b,4.5,500,79.9835406938,0.473393451946,3.93801479568,18123.2347876,249.126271467,568291.814065,2089.59184337,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.922,0,1.9861,17820.0,210.032954338,566202.222222,0.0,0.996323030191,1.16878757957,2.117,212.9,382.010954338
395,ap-southeast-2b,5.0,500,79.9835406938,0.473393451946,3.93801479568,18123.2347876,249.126271467,568291.814065,2089.59184337,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,460000,0.011,6.64269406393,167.653694064,92000,161.0,1.45726027397,122.064737497,17820,291.175691835,566202.222222,0,18,12222.2222222,40.922,0,1.9861,17820.0,210.032954338,566202.222222,0.0,0.996323030191,1.16878757957,2.117,212.9,382.010954338
396,ap-southeast-2b,1.0,1000,82.4125791035,3.36187822667,3.99104000164,35504.9905761,434.409376167,1151424.7474,21000.3029583,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,79.074,0,3.828,33660.0,431.265872146,1130424.44444,0.0,0.981761462912,1.37158951862,2.117,425.76,777.501872146
397,ap-southeast-2b,1.5,1000,87.4869112184,2.95196792407,4.24623296784,35323.4628917,439.451945234,1148769.3586,18344.9141641,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,79.29,0,3.8348,33660.0,431.541789954,1130424.44444,0.0,0.984030811735,1.35585097211,2.117,425.76,777.501872146
398,ap-southeast-2b,2.0,1000,95.8380874339,2.23969093127,4.66442019113,34836.352989,447.779615642,1147614.5618,17190.1173648,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,79.504,0,3.84866,33660.0,431.640420091,1130424.44444,0.0,0.985021001012,1.33063526415,2.117,425.76,777.501872146
399,ap-southeast-2b,2.5,1000,95.8380874339,2.23969093127,4.66442019113,34836.352989,447.779615642,1147614.5618,17190.1173648,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,79.504,0,3.84866,33660.0,431.640420091,1130424.44444,0.0,0.985021001012,1.33063526415,2.117,425.76,777.501872146
400,ap-southeast-2b,3.0,1000,157.803380122,0.701179341196,7.77019243026,34126.992924,509.591371557,1134008.97945,3584.53501423,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,86.544,0,4.2092,33660.0,438.307872146,1130424.44444,0.0,0.996839059412,1.16923358675,2.117,425.76,777.501872146
401,ap-southeast-2b,3.5,1000,157.803380122,0.701179341196,7.77019243026,34126.992924,509.591371557,1134008.97945,3584.53501423,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,86.544,0,4.2092,33660.0,438.307872146,1130424.44444,0.0,0.996839059412,1.16923358675,2.117,425.76,777.501872146
402,ap-southeast-2b,4.0,1000,157.803380122,0.701179341196,7.77019243026,34126.992924,509.591371557,1134008.97945,3584.53501423,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,86.544,0,4.2092,33660.0,438.307872146,1130424.44444,0.0,0.996839059412,1.16923358675,2.117,425.76,777.501872146
403,ap-southeast-2b,4.5,1000,157.803380122,0.701179341196,7.77019243026,34126.992924,509.591371557,1134008.97945,3584.53501423,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,86.544,0,4.2092,33660.0,438.307872146,1130424.44444,0.0,0.996839059412,1.16923358675,2.117,425.76,777.501872146
404,ap-southeast-2b,5.0,1000,157.803380122,0.701179341196,7.77019243026,34126.992924,509.591371557,1134008.97945,3584.53501423,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,920000,0.022,26.5707762557,348.592776256,184000,322.0,3.14909589041,244.089474994,33660,595.83134714,1130424.44444,0,18,24444.4444444,86.544,0,4.2092,33660.0,438.307872146,1130424.44444,0.0,0.996839059412,1.16923358675,2.117,425.76,777.501872146
405,ap-southeast-2b,1.0,2000,157.56763806,6.05105996865,7.62757121257,70694.6426627,915.603633016,2289486.1286,30617.2397096,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,1840000,0.044,106.283105023,750.327105023,368000,644.0,7.22071232877,463.966002489,67320,1221.51381984,2258868.88889,0,18,48888.8888889,151.768,2,7.3312,68563.0,909.783817352,2262319.88889,3451.0,0.986627025459,1.33410765946,2.117,809.14,1566.68781735
406,ap-southeast-2b,1.5,2000,167.152518224,5.2683107275,8.10865164077,70292.4414303,925.135417825,2286156.07598,27287.1870941,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,1840000,0.044,106.283105023,750.327105023,368000,644.0,7.22071232877,463.966002489,67320,1221.51381984,2258868.88889,0,18,48888.8888889,152.356,1,7.37977,68120.0,910.311817352,2260291.88889,1423.0,0.988064162645,1.32036218299,2.117,809.14,1566.68781735
407,ap-southeast-2b,2.0,2000,182.516638608,4.06888399772,8.87796790495,69511.373767,940.449742646,2284089.45781,25220.5689248,20,0.055,c3.8xlarge,3,2.3,2.3,1.20864737497,1980,Linux/UNIX,1840000,0.044,106.283105023,750.327105023,368000,644.0,7.22071232877,463.966002489,67320,1221.51381984,2258868.88889,0,18,48888.8888889,152.584,0,7.3834,67320.0,910.529817352,2258868.88889,0.0,0.988958151865,1.29886134734,2.117,809.14,1566.68781735
