,av_zone,bid_ratio,num_datasets,mean_instance_cost,mean_num_interr,mean_pernode_cost,mean_run_time,mean_total_cost,mean_total_time,mean_wait_time,region_x,down_rate,in_gb,instance_type,jobs_per,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time,median_instance_cost,median_num_interr,median_pernode_cost,median_run_time,median_total_cost,median_total_time,median_wait_time,region
21,ap-northeast-1a,2.5,200,703.164793482,2.00823079481,35.0825457931,78697.7123379,708.305299152,141694.577955,54295.3545062,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
22,ap-northeast-1a,3.0,200,1324.7043565,0.464166943798,66.191513136,72919.3445294,1329.57082808,83631.6223515,2010.76671101,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
23,ap-northeast-1a,3.5,200,1324.7043565,0.464166943798,66.191513136,72919.3445294,1329.57082808,83631.6223515,2010.76671101,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
24,ap-northeast-1a,4.0,200,1324.7043565,0.464166943798,66.191513136,72919.3445294,1329.57082808,83631.6223515,2010.76671101,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
25,ap-northeast-1a,4.5,200,1412.57166854,0.0,70.5865834271,71820.0,1417.40111318,80521.5111111,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
26,ap-northeast-1a,5.0,200,1412.57166854,0.0,70.5865834271,71820.0,1417.40111318,80521.5111111,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,7760.0,0.0037,0.00189039269406,2.72159039269,1552.0,2.716,2.10785424658,1412.07244044,71820.0,1416.90188508,80521.5111111,0,18,631.111111111,818.08,0.0,40.862,71820.0,822.909444639,80521.5111111,0.0,Asia Pacific
27,ap-northeast-1a,1.0,500,1625.50602312,3.98318762609,81.1145434222,182216.974025,1637.90129391,306271.623793,102921.671991,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1891.401,1.0,94.3763,170202.0,1903.34463427,210526.977778,3942.0,Asia Pacific
28,ap-northeast-1a,1.5,500,1626.50839484,3.96292871553,81.1646831918,182213.80691,1638.90367661,306233.15103,102886.366342,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1891.401,1.0,94.3763,170202.0,1903.34463427,210526.977778,3942.0,Asia Pacific
29,ap-northeast-1a,2.0,500,1625.86268283,3.92745460659,81.1324717342,182063.906607,1638.25365026,306074.166161,102877.281775,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1891.401,1.0,94.3763,170202.0,1903.34463427,210159.977778,3942.0,Asia Pacific
30,ap-northeast-1a,2.5,500,1624.86560146,3.90240416947,81.082736361,181914.982851,1637.25197062,305856.593615,102808.632986,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1889.446,1.0,94.368075,169997.5,1901.26794934,209363.977778,3942.0,Asia Pacific
31,ap-northeast-1a,3.0,500,3119.44851853,0.686365164761,155.874394487,169257.271436,3131.27433907,192432.534099,2042.28488568,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1947.2579,0.0,97.266895,167580.0,1959.03053427,188712.977778,0.0,Asia Pacific
32,ap-northeast-1a,3.5,500,3119.44851853,0.686365164761,155.874394487,169257.271436,3131.27433907,192432.534099,2042.28488568,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1947.2579,0.0,97.266895,167580.0,1959.03053427,188712.977778,0.0,Asia Pacific
33,ap-northeast-1a,4.0,500,3119.44851853,0.686365164761,155.874394487,169257.271436,3131.27433907,192432.534099,2042.28488568,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,1947.2579,0.0,97.266895,167580.0,1959.03053427,188712.977778,0.0,Asia Pacific
34,ap-northeast-1a,4.5,500,3303.60270964,0.0,165.084135482,167580.0,3315.37534391,188712.977778,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,2082.052,0.0,104.0066,167580.0,2093.82463427,188712.977778,0.0,Asia Pacific
35,ap-northeast-1a,5.0,500,3303.60270964,0.0,165.084135482,167580.0,3315.37534391,188712.977778,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,19400.0,0.00925,0.0118149543379,6.81106495434,3880.0,6.79,4.96156931507,3318.31623504,167580.0,3330.08886931,188712.977778,0,18,1577.77777778,2082.052,0.0,104.0066,167580.0,2093.82463427,188712.977778,0.0,Asia Pacific
36,ap-northeast-1a,1.0,1000,3023.6397493,5.93975800954,150.90573951,334063.005709,3047.50417023,534158.150768,157829.189502,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,3541.692,2.0,176.716695,323476.0,3566.75397461,407368.955556,27708.0,Asia Pacific
37,ap-northeast-1a,1.5,1000,3024.34221914,5.91794478528,150.940896403,334055.799932,3048.20660936,534098.354585,157776.599097,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,3541.692,2.0,176.74452,323476.0,3566.75397461,407083.955556,27708.0,Asia Pacific
