,av_zone,down_rate,in_gb,instance_type,jobs_per,num_datasets,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time
92,sa-east-1a,20,0.055,c3.8xlarge,3,1000,2.3,2.3,2.6,1980.0,Linux/UNIX,920000.0,0.028,32.8511415525,607.879141553,184000.0,575.0,4.98606849315,523.186,33660.0,1136.05121005,1130424.44444,0,18,24444.4444444
93,sa-east-1a,20,0.055,c3.8xlarge,3,2000,2.3,2.3,2.6,1980.0,Linux/UNIX,1840000.0,0.056,131.40456621,1281.46056621,368000.0,1150.0,11.4327945205,994.318,67320.0,2287.21136073,2258868.88889,0,18,48888.8888889
94,sa-east-1a,20,0.055,c3.8xlarge,3,5000,2.3,2.3,2.6,1980.0,Linux/UNIX,4600000.0,0.14,821.278538813,3696.41853881,920000.0,2875.0,40.8924246575,2459.714,166320.0,6197.02496347,5644202.22222,0,18,122222.222222
95,sa-east-1a,20,0.055,c3.8xlarge,3,10000,2.3,2.3,2.6,1980.0,Linux/UNIX,9200000.0,0.28,3285.11415525,9035.39415525,1840000.0,5750.0,122.755616438,4815.32,330660.0,13973.4697717,11286424.4444,0,18,244444.444444
96,sa-east-1b,20,0.055,c3.8xlarge,3,50,2.3,2.3,2.6,1980.0,Linux/UNIX,46000.0,0.0014,0.0821278538813,28.8335278539,9200.0,28.75,0.288956164384,44.416,1980.0,73.5384840183,58402.2222222,0,18,1222.22222222
97,sa-east-1b,20,0.055,c3.8xlarge,3,100,2.3,2.3,2.6,1980.0,Linux/UNIX,92000.0,0.0028,0.328511415525,57.8313114155,18400.0,57.5,0.628431506849,104.378,3960.0,162.837742922,114824.444444,0,18,2444.44444444
98,sa-east-1b,20,0.055,c3.8xlarge,3,200,2.3,2.3,2.6,1980.0,Linux/UNIX,184000.0,0.0056,1.3140456621,116.319645662,36800.0,115.0,1.07415068493,156.702,7920.0,274.095796347,227668.888889,0,18,4888.88888889
99,sa-east-1b,20,0.055,c3.8xlarge,3,500,2.3,2.3,2.6,1980.0,Linux/UNIX,460000.0,0.014,8.21278538813,295.726785388,92000.0,287.5,2.30732876712,261.62,17820.0,559.654114155,566202.222222,0,18,12222.2222222
100,sa-east-1b,20,0.055,c3.8xlarge,3,1000,2.3,2.3,2.6,1980.0,Linux/UNIX,920000.0,0.028,32.8511415525,607.879141553,184000.0,575.0,4.98606849315,523.186,33660.0,1136.05121005,1130424.44444,0,18,24444.4444444
101,sa-east-1b,20,0.055,c3.8xlarge,3,2000,2.3,2.3,2.6,1980.0,Linux/UNIX,1840000.0,0.056,131.40456621,1281.46056621,368000.0,1150.0,11.4327945205,994.318,67320.0,2287.21136073,2258868.88889,0,18,48888.8888889
102,sa-east-1b,20,0.055,c3.8xlarge,3,5000,2.3,2.3,2.6,1980.0,Linux/UNIX,4600000.0,0.14,821.278538813,3696.41853881,920000.0,2875.0,40.8924246575,2459.714,166320.0,6197.02496347,5644202.22222,0,18,122222.222222
103,sa-east-1b,20,0.055,c3.8xlarge,3,10000,2.3,2.3,2.6,1980.0,Linux/UNIX,9200000.0,0.28,3285.11415525,9035.39415525,1840000.0,5750.0,122.755616438,4815.32,330660.0,13973.4697717,11286424.4444,0,18,244444.444444
104,sa-east-1c,20,0.055,c3.8xlarge,3,50,2.3,2.3,2.6,1980.0,Linux/UNIX,46000.0,0.0014,0.0821278538813,28.8335278539,9200.0,28.75,0.288956164384,44.416,1980.0,73.5384840183,58402.2222222,0,18,1222.22222222
105,sa-east-1c,20,0.055,c3.8xlarge,3,100,2.3,2.3,2.6,1980.0,Linux/UNIX,92000.0,0.0028,0.328511415525,57.8313114155,18400.0,57.5,0.628431506849,104.378,3960.0,162.837742922,114824.444444,0,18,2444.44444444
106,sa-east-1c,20,0.055,c3.8xlarge,3,200,2.3,2.3,2.6,1980.0,Linux/UNIX,184000.0,0.0056,1.3140456621,116.319645662,36800.0,115.0,1.07415068493,156.702,7920.0,274.095796347,227668.888889,0,18,4888.88888889
107,sa-east-1c,20,0.055,c3.8xlarge,3,500,2.3,2.3,2.6,1980.0,Linux/UNIX,460000.0,0.014,8.21278538813,295.726785388,92000.0,287.5,2.30732876712,261.62,17820.0,559.654114155,566202.222222,0,18,12222.2222222
108,sa-east-1c,20,0.055,c3.8xlarge,3,1000,2.3,2.3,2.6,1980.0,Linux/UNIX,920000.0,0.028,32.8511415525,607.879141553,184000.0,575.0,4.98606849315,523.186,33660.0,1136.05121005,1130424.44444,0,18,24444.4444444
109,sa-east-1c,20,0.055,c3.8xlarge,3,2000,2.3,2.3,2.6,1980.0,Linux/UNIX,1840000.0,0.056,131.40456621,1281.46056621,368000.0,1150.0,11.4327945205,994.318,67320.0,2287.21136073,2258868.88889,0,18,48888.8888889
110,sa-east-1c,20,0.055,c3.8xlarge,3,5000,2.3,2.3,2.6,1980.0,Linux/UNIX,4600000.0,0.14,821.278538813,3696.41853881,920000.0,2875.0,40.8924246575,2459.714,166320.0,6197.02496347,5644202.22222,0,18,122222.222222
111,sa-east-1c,20,0.055,c3.8xlarge,3,10000,2.3,2.3,2.6,1980.0,Linux/UNIX,9200000.0,0.28,3285.11415525,9035.39415525,1840000.0,5750.0,122.755616438,4815.32,330660.0,13973.4697717,11286424.4444,0,18,244444.444444
112,us-east-1a,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
113,us-east-1a,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
114,us-east-1a,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
115,us-east-1a,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
116,us-east-1a,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
117,us-east-1a,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
118,us-east-1a,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
119,us-east-1a,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
120,us-east-1b,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
121,us-east-1b,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
122,us-east-1b,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
123,us-east-1b,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
124,us-east-1b,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
125,us-east-1b,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
126,us-east-1b,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
127,us-east-1b,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
128,us-east-1c,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
129,us-east-1c,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
130,us-east-1c,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
131,us-east-1c,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
132,us-east-1c,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
133,us-east-1c,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
134,us-east-1c,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
135,us-east-1c,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
136,us-east-1e,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
137,us-east-1e,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
138,us-east-1e,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
139,us-east-1e,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
140,us-east-1e,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
141,us-east-1e,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
142,us-east-1e,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
143,us-east-1e,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
144,us-west-1a,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.912,1980.0,Linux/UNIX,46000.0,0.0011,0.0664269406393,10.4175269406,9200.0,10.35,0.182498630137,32.64,1980.0,43.2400255708,58402.2222222,0,18,1222.22222222
145,us-west-1a,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.912,1980.0,Linux/UNIX,92000.0,0.0022,0.265707762557,20.9679077626,18400.0,20.7,0.396904109589,76.718,3960.0,98.0828118721,114824.444444,0,18,2444.44444444
146,us-west-1a,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.912,1980.0,Linux/UNIX,184000.0,0.0044,1.06283105023,42.4672310502,36800.0,41.4,0.678410958904,115.162,7920.0,158.307642009,227668.888889,0,18,4888.88888889
147,us-west-1a,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.912,1980.0,Linux/UNIX,460000.0,0.011,6.64269406393,110.153694064,92000.0,103.5,1.45726027397,192.22,17820.0,303.830954338,566202.222222,0,18,12222.2222222
148,us-west-1a,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.912,1980.0,Linux/UNIX,920000.0,0.022,26.5707762557,233.592776256,184000.0,207.0,3.14909589041,384.406,33660.0,621.147872146,1130424.44444,0,18,24444.4444444
149,us-west-1a,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.912,1980.0,Linux/UNIX,1840000.0,0.044,106.283105023,520.327105023,368000.0,414.0,7.22071232877,730.538,67320.0,1258.08581735,2258868.88889,0,18,48888.8888889
150,us-west-1a,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.912,1980.0,Linux/UNIX,4600000.0,0.11,664.269406393,1699.37940639,920000.0,1035.0,25.8267945205,1807.174,166320.0,3532.38020091,5644202.22222,0,18,122222.222222
151,us-west-1a,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.912,1980.0,Linux/UNIX,9200000.0,0.22,2657.07762557,4727.29762557,1840000.0,2070.0,77.5298630137,3537.8,330660.0,8342.62748858,11286424.4444,0,18,244444.444444
152,us-west-1b,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.912,1980.0,Linux/UNIX,46000.0,0.0011,0.0664269406393,10.4175269406,9200.0,10.35,0.182498630137,32.64,1980.0,43.2400255708,58402.2222222,0,18,1222.22222222
153,us-west-1b,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.912,1980.0,Linux/UNIX,92000.0,0.0022,0.265707762557,20.9679077626,18400.0,20.7,0.396904109589,76.718,3960.0,98.0828118721,114824.444444,0,18,2444.44444444
154,us-west-1b,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.912,1980.0,Linux/UNIX,184000.0,0.0044,1.06283105023,42.4672310502,36800.0,41.4,0.678410958904,115.162,7920.0,158.307642009,227668.888889,0,18,4888.88888889
155,us-west-1b,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.912,1980.0,Linux/UNIX,460000.0,0.011,6.64269406393,110.153694064,92000.0,103.5,1.45726027397,192.22,17820.0,303.830954338,566202.222222,0,18,12222.2222222
156,us-west-1b,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.912,1980.0,Linux/UNIX,920000.0,0.022,26.5707762557,233.592776256,184000.0,207.0,3.14909589041,384.406,33660.0,621.147872146,1130424.44444,0,18,24444.4444444
157,us-west-1b,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.912,1980.0,Linux/UNIX,1840000.0,0.044,106.283105023,520.327105023,368000.0,414.0,7.22071232877,730.538,67320.0,1258.08581735,2258868.88889,0,18,48888.8888889
158,us-west-1b,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.912,1980.0,Linux/UNIX,4600000.0,0.11,664.269406393,1699.37940639,920000.0,1035.0,25.8267945205,1807.174,166320.0,3532.38020091,5644202.22222,0,18,122222.222222
159,us-west-1b,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.912,1980.0,Linux/UNIX,9200000.0,0.22,2657.07762557,4727.29762557,1840000.0,2070.0,77.5298630137,3537.8,330660.0,8342.62748858,11286424.4444,0,18,244444.444444
160,us-west-2a,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
161,us-west-2a,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
162,us-west-2a,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
163,us-west-2a,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
164,us-west-2a,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
165,us-west-2a,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
166,us-west-2a,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
167,us-west-2a,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
168,us-west-2b,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
169,us-west-2b,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
170,us-west-2b,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
171,us-west-2b,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
172,us-west-2b,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
173,us-west-2b,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
174,us-west-2b,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
175,us-west-2b,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
176,us-west-2c,20,0.055,c3.8xlarge,3,50,2.3,2.3,1.68,1980.0,Linux/UNIX,46000.0,0.001,0.0603881278539,10.4113881279,9200.0,10.35,0.152082191781,28.664,1980.0,39.2274703196,58402.2222222,0,18,1222.22222222
177,us-west-2c,20,0.055,c3.8xlarge,3,100,2.3,2.3,1.68,1980.0,Linux/UNIX,92000.0,0.002,0.241552511416,20.9435525114,18400.0,20.7,0.330753424658,67.382,3960.0,88.6563059361,114824.444444,0,18,2444.44444444
178,us-west-2c,20,0.055,c3.8xlarge,3,200,2.3,2.3,1.68,1980.0,Linux/UNIX,184000.0,0.004,0.966210045662,42.3702100457,36800.0,41.4,0.565342465753,101.138,7920.0,144.073552511,227668.888889,0,18,4888.88888889
179,us-west-2c,20,0.055,c3.8xlarge,3,500,2.3,2.3,1.68,1980.0,Linux/UNIX,460000.0,0.01,6.03881278539,109.548812785,92000.0,103.5,1.21438356164,168.78,17820.0,279.543196347,566202.222222,0,18,12222.2222222
180,us-west-2c,20,0.055,c3.8xlarge,3,1000,2.3,2.3,1.68,1980.0,Linux/UNIX,920000.0,0.02,24.1552511416,231.175251142,184000.0,207.0,2.62424657534,337.534,33660.0,571.333497717,1130424.44444,0,18,24444.4444444
181,us-west-2c,20,0.055,c3.8xlarge,3,2000,2.3,2.3,1.68,1980.0,Linux/UNIX,1840000.0,0.04,96.6210045662,510.661004566,368000.0,414.0,6.01726027397,641.442,67320.0,1158.12026484,2258868.88889,0,18,48888.8888889
182,us-west-2c,20,0.055,c3.8xlarge,3,5000,2.3,2.3,1.68,1980.0,Linux/UNIX,4600000.0,0.1,603.881278539,1638.98127854,920000.0,1035.0,21.5223287671,1586.766,166320.0,3247.26960731,5644202.22222,0,18,122222.222222
183,us-west-2c,20,0.055,c3.8xlarge,3,10000,2.3,2.3,1.68,1980.0,Linux/UNIX,9200000.0,0.2,2415.52511416,4485.72511416,1840000.0,2070.0,64.6082191781,3106.28,330660.0,7656.61333333,11286424.4444,0,18,244444.444444
